service_request_number;reported_date;parcel_id;parid_key;location;standardized_address;service_request_summary;category;service_request_status;resolution_code;definition;follow_up_date;service_request_type;target_block;area;postal_code;lat;lon;last_edited_date;vacant;geopoint;neighborhood
5734012;2022-06-07;075133  00025;07513300000250;4244 WESTMONT ST;4244 Westmont Rd, Memphis, Tennessee, 38109;High Grass and Weeds over 14 inches front and Back.;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-08-18;CE-Weeds Occupied Property;163.0;06-002;38109.0;35.03294837;-90.09256098;2022-08-18;N;35.03294837, -90.09256098;Westwood
5248024;2021-05-08;085007 D00013;0850070D000130;3376 LESCHALLAS DR;3376 Leschallas Dr, Memphis, Tennessee, 38128;Boats and trailers in yard;Inspection-Junky Yard;Closed;CO;Closed, Other;2021-07-09;CE-Junky Yard;19.0;01-002;38128.0;35.21784541;-89.91897911;2022-02-23;N;35.21784541, -89.91897911;Raleigh
6124742;2023-03-23;070010  00020;07001000000200;1418 CANFIELD AVE;1418 Canfield Ave, Memphis, Tennessee, 38127;JUNK, TRASH & DEBRIS ON THE FRONT YARD;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2023-04-19;CE-Junky Yard;7.0;07-007;38127.0;35.2139877;-90.0164191;2023-07-27;N;35.2139877, -90.0164191;Frayser
5123454;2021-03-29;031115  00035;03111500000350;1936 SOUTHERN AVE;1936 Southern Ave, Memphis, Tennessee, 38114;JUNKY YARD REAR;Inspection-Junky Yard;Closed;JA;Justified, Active already file;2021-04-29;CE-Junky Yard;82.0;04-006;38114.0;35.11653011;-89.99779496;2023-01-19;N;35.11653011, -89.99779496;Cooper-Young
5760970;2022-06-23;049079  00015;04907900000150;918GAITHER CV;918 Gaither Cv, Memphis, Tennessee, 38106;Demolition construction debris in yard;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-07-07;CE-Junky Yard;132.0;06-007;38106.0;35.09628263;-90.0324055;2022-07-06;N;35.09628263, -90.0324055;Bunker Hill
5962648;2022-11-09;076035  00267;07603500002670;4629 APPLESTONE ST;4629 Applestone St, Memphis, Tennessee, 38109;COURT DATE 6/14/2023 @ 9:00AM. JUNKY YARD,  HIGH GRASS AND WEEDS,  PARKING ON GRASS, INOPERABLE VEHICLES;Inspection-Junky Yard;Closed;DISM;Case dismissed         Need further discussion;2023-05-17;CE-Junky Yard;169.0;06-005;38109.0;35.02217775;-90.05936562;2024-03-02;N;35.02217775, -90.05936562;Persey
6143168;2023-04-10;070038  00015;07003800000150;1592 LOOKOUT AVE;1592 Lookout Rd, Memphis, Tennessee, 38127;OCCUPIED RESIDENCE: ENTIRE PROPERTY NEEDS CUTTING;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2023-04-28;CE-Weeds Occupied Property;13.0;07-002;38127.0;35.20591599;-90.01085015;2023-06-03;N;35.20591599, -90.01085015;Frayser
4949208;2020-11-24;075148 A00002;0751480A000020;507 WESTERN PARK DR;507 Western Park Dr, Memphis, Tennessee, 38109;PARKING ON GRASS;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-03-11;CE-Junky Yard;163.0;06-002;38109.0;35.03096422;-90.08104403;2022-02-23;N;35.03096422, -90.08104403;Westwood
5654944;2022-04-19;073082  00008;07308200000080;2965 S PERKINS RD;2965 S Perkins Rd, Memphis, Tennessee, 38118;JUNKY YARD front & back;Inspection-Junky Yard;In Progress;VOWP;Work progress on V.O.;2022-10-29;CE-Junky Yard;194.0;04-005;38118.0;35.06797785;-89.90602221;2023-05-15;N;35.06797785, -89.90602221;Parkway Village
6081164;2023-02-24;073022 A00021;0730220A000210;4115 COCHESE AVE;4115 Cochese Rd, Memphis, Tennessee, 38118;CE-Junky Yard;Inspection-Junky Yard;In Progress;VONP;No progress on V.O.;2023-09-13;CE-Junky Yard;192.0;04-005;38118.0;35.07221217;-89.92616893;2023-08-11;N;35.07221217, -89.92616893;Parkway Village
5127474;2021-03-30;032029  00010;03202900000100;1214 CENTRAL AVE;1214 Central Ave, Memphis, Tennessee, 38104;OVERGROWN GRASS AND BUSHES. THE BUSHES ARE OBSTRUCTING TRAFFIC VIEW;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-04-21;CE-Weeds Occupied Property;97.0;06-008;38104.0;35.1269083;-90.02136856;2022-02-23;N;35.1269083, -90.02136856;Annesdale-Snowden
5824262;2022-07-26;074025  00011;07402500000110;3439 STONE ST;3439 Stone St, Memphis, Tennessee, 38118;COURT DATE SET 5-31-2023 @9:00 AM High grass and weeds in back yard along with debris.;Weeds;Closed;DISM;Case dismissed         Need further discussion;2023-04-26;CE-Weeds Occupied Property;200.0;03-003;38118.0;35.05480524;-89.90108891;2023-05-30;N;35.05480524, -89.90108891;Parkway Village
5350932;2021-07-19;074005  00004;07400500000040;4817 COTTONWOOD RD;4817 Cottonwood Rd, Memphis, Tennessee, 38118;JUNKY YARD and PARKING ON GRASS;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-12-17;CE-Junky Yard;194.0;04-005;38118.0;35.06898961;-89.90316456;2022-02-23;N;35.06898961, -89.90316456;Parkway Village
5633114;2022-04-01;090063  00024;09006300000240;3904 BOWMAR COVE;3904 Bowmar Cv, Memphis, Tennessee, 38128;Backyard is full of debirs, high grass, overgrown shrubs and trees.;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-04-22;CE-Junky Yard;17.0;01-001;38128.0;35.23221397;-89.92929024;2022-07-08;N;35.23221397, -89.92929024;Egypt
5087524;2021-03-09;073063  00068;07306300000680;3020 CAPRI ST;3020 Capri Rd, Memphis, Tennessee, 38118;"**Please talk to them** 3rd request; Place garbage at curb without bags, garbage being blown everywhere";Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-04-09;CE-Junky Yard;193.0;04-005;38118.0;35.06644989;-89.91461574;2022-02-23;N;35.06644989, -89.91461574;Parkway Village
5984370;2022-12-05;045087  00013;04508700000130;3107 SPOTTSWOOD AVE;3107 Spottswood Ave, Memphis, Tennessee, 38111;CE-Junky Yard;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2023-07-11;CE-Junky Yard;104.0;04-003;38111.0;35.11292735;-89.95870836;2023-07-11;N;35.11292735, -89.95870836;Buntyn
5623080;2022-03-15;029042  00003;02904200000030;2326LONGSTREET DR;2324 Longstreet Dr, Memphis, Tennessee, 38114;Outdoor storage junk scattered;Inspection-Junky Yard;Closed;JA;Justified, Active already file;2022-04-08;CE-Junky Yard;101.0;04-006;38114.0;35.11273892;-89.98644359;2023-01-19;N;35.11273892, -89.98644359;Orange Mound
5770214;2022-06-30;075125  00009;07512500000090;686 MOHAWK AVE;686 Mohawk Ave, Memphis, Tennessee, 38109;OCCUPIED PROPERTY HAS HIGH GRASS AND WEEDS;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-08-18;CE-Weeds Occupied Property;163.0;06-002;38109.0;35.03297396;-90.0869951;2022-08-18;N;35.03297396, -90.0869951;Westwood
4560872;2020-03-05;046055  00010;04605500000100;727 WATSON ST;727 Watson St, Memphis, Tennessee, 38111;junk under carport and in yard, wood piles in yard, trailer parked on grass;Inspection-Junky Yard;Closed;CVOID;Closed Void;2021-01-07;CE-Junky Yard;106.0;05-003;38111.0;35.11145866;-89.92784086;2022-02-23;N;35.11145866, -89.92784086;The Village
5331798;2021-12-10;047039  00026;04703900000260;2542 BURNS AVE;2542 Burns Ave, Memphis, Tennessee, 38114;Backyard junk in the rear property line;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-01-24;CE-Junky Yard;143.0;04-007;38114.0;35.0945121;-89.97819925;2023-05-15;N;35.0945121, -89.97819925;Bellevue
5293508;2021-06-07;062056  00082;06205600000820;1741 HOOD ST;1741 Hood St, Memphis, Tennessee, 38108;Backyard junk  towards the rear property line;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-07-29;CE-Junky Yard;45.0;07-006;38108.0;35.17936443;-89.93061728;2022-02-23;N;35.17936443, -89.93061728;Wells
5137164;2021-04-01;072002  00037;07200200000370;3620 HALLBROOK ST;3620 Hallbrook St, Memphis, Tennessee, 38127;FRONT YARD IS SURROUNDED WITH TRASH. SIDEWALK  ALSO HAVE TRASH. PLEASE TALK TO THE TENANTS AT THIS PLACE;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-04-15;CE-Junky Yard;6.0;07-007;38127.0;35.22444977;-90.00029302;2022-02-23;N;35.22444977, -90.00029302;Frayser
5545784;2022-01-07;056017  00024;05601700000240;207 S MENDENHALL RD;207 S Mendenhall Rd, Memphis, Tennessee, 38117;Tall hedges used as a fence around both sides of this corner house affecting visibility;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-02-03;CE-Weeds Occupied Property;75.0;05-005;38117.0;35.12541487;-89.89523459;2022-04-14;N;35.12541487, -89.89523459;East Memphis
5460964;2021-10-05;074017  00008;07401700000080;4784 CLOISTER COVE;4784 Cloister Cv, Memphis, Tennessee, 38118;PARKING ON GRASS REAR;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-10-19;CE-Junky Yard;200.0;04-005;38118.0;35.06117032;-89.90430633;2022-03-13;N;35.06117032, -89.90430633;Parkway Village
5769742;2022-06-29;017031  00010;01703100000100;1521 COURT AVE;1521 Court Ave, Memphis, Tennessee, 38104;CE-Weeds Occupied Property;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-07-29;CE-Weeds Occupied Property;62.0;05-001;38104.0;35.13940672;-90.01019777;2022-07-28;N;35.13940672, -90.01019777;Midtown
5521592;2021-12-11;045035  00018;04503500000180;650 KENT ST;648 Kent St, Memphis, Tennessee, 38111;Backyard & side/ junk;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-01-16;CE-Junky Yard;103.0;04-003;38111.0;35.11432478;-89.9647654;2023-01-19;N;35.11432478, -89.9647654;Buntyn
5442860;2021-09-21;062045  00023;06204500000230;4130 PIKES PEAK AVE;4130 Pikes Peak Ave, Memphis, Tennessee, 38128;high grass and weeds;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-12-03;CE-Weeds Occupied Property;45.0;07-006;38128.0;35.18318629;-89.92318633;2022-02-23;N;35.18318629, -89.92318633;Wells
5180484;2021-04-08;074041  00003;07404100000030;5069 KNIGHT ARNOLD RD;5069 Knight Arnold Rd, Memphis, Tennessee, 38118;junky yard , parking on yard;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-07-13;CE-Junky Yard;195.0;04-005;38118.0;35.06182116;-89.89457646;2022-02-23;N;35.06182116, -89.89457646;Parkway Village
5455974;2021-09-30;037019  00004;03701900000040;2849 PRINCETON AVE;2849 Princeton Ave, Memphis, Tennessee, 38112;Backyard near rear property line  inoperable vehicles on grass & junk . Salvage junk;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-12-01;CE-Junky Yard;54.0;05-002;38112.0;35.14506154;-89.96621137;2022-02-23;N;35.14506154, -89.96621137;Binghampton
5132196;2021-03-31;079165  00010;07916500000100;5435 WHITWORTH ST;5435 Whitworth St, Memphis, Tennessee, 38116;high grass and weeds;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-04-21;CE-Weeds Occupied Property;178.0;03-001;38116.0;35.00004596;-90.01606043;2022-02-23;N;35.00004596, -90.01606043;Whitehaven
5624452;2022-03-24;073041 P00004;0730410P000040;4537 CHUCK AVE;4537 Chuck Ave, Memphis, Tennessee, 38118;Back yard full of rubbish and debris.;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-04-12;CE-Junky Yard;201.0;03-003;38118.0;35.05655123;-89.91220807;2023-01-19;N;35.05655123, -89.91220807;Parkway Village
4957872;2020-12-01;029059  00026;02905900000260;778 HAMILTON ST;778 Hamilton St, Memphis, Tennessee, 38114;Junky yard and debris.;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-03-29;CE-Junky Yard;102.0;04-003;38114.0;35.11099358;-89.97760052;2023-01-19;N;35.11099358, -89.97760052;Orange Mound
5099106;2021-03-17;074056  00007;07405600000070;5083 COTTONWOOD RD;5083 Cottonwood Rd, Memphis, Tennessee, 38118;JUNKY CARPORT;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-07-19;CE-Junky Yard;195.0;04-005;38118.0;35.06881674;-89.89389545;2022-02-23;N;35.06881674, -89.89389545;Parkway Village
5119612;2021-03-26;020089  00004;02008900000040;1045 DELMAR AVE;1045 Delmar Ave, Memphis, Tennessee, 38105;CE-Junky Yard;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-06-10;CE-Junky Yard;61.0;07-004;38105.0;35.14796279;-90.02513415;2022-02-23;N;35.14796279, -90.02513415;Medical District
5248008;2021-05-08;085007 D00011;0850070D000110;3388 LESCHALLAS DR;3388 Leschallas Dr, Memphis, Tennessee, 38128;appliances and open storage;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-07-16;CE-Junky Yard;19.0;01-002;38128.0;35.21818086;-89.91897352;2022-02-23;N;35.21818086, -89.91897352;Raleigh
5238486;2021-05-03;074066  00042;07406600000420;3128 CASTLEMAN ST;3128 Castleman St, Memphis, Tennessee, 38118;JUNKY FRONT YARD;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-07-23;CE-Junky Yard;195.0;04-005;38118.0;35.06312717;-89.89139999;2022-02-23;N;35.06312717, -89.89139999;Parkway Village
5311470;2021-06-18;074066  00042;07406600000420;3128 CASTLEMAN ST;3128 Castleman St, Memphis, Tennessee, 38118;parking in the grass and gargbe bin over flown with trash  . refrigerator outisde;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-07-23;CE-Junky Yard;195.0;04-005;38118.0;35.06312717;-89.89139999;2022-02-23;N;35.06312717, -89.89139999;Parkway Village
5271152;2021-05-23;047064  00001;04706400000010;1490 HUGENOT ST;1490 Hugenot St, Memphis, Tennessee, 38114;Weeds Occupied House;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-08-10;CE-Weeds Occupied Property;115.0;04-003;38114.0;35.10459274;-89.97648612;2022-02-23;N;35.10459274, -89.97648612;Orange Mound
5330102;2021-07-02;059050  00021;05905000000210;3119 WACO ST;3119 Waco St, Memphis, Tennessee, 38114;Overgrown grass on the property;Weeds;Closed;NJ;Case not justified;2021-07-09;CE-Weeds Occupied Property;146.0;04-007;38114.0;35.09266473;-89.95908493;2022-02-23;N;35.09266473, -89.95908493;Bellevue
5110230;2021-03-23;062035  00040;06203500000400;4054 MAMIE RD;4054 Mamie Rd, Memphis, Tennessee, 38128;Backyard junk near rear property line;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-04-06;CE-Junky Yard;45.0;07-006;38128.0;35.18677217;-89.92557802;2022-02-23;N;35.18677217, -89.92557802;Wells
5326418;2021-06-29;070049  00032;07004900000320;1522 FRAYSER BLVD;1522 Frayser Blvd, Memphis, Tennessee, 38127;overgrowth weeds/grass alley side reverse frontage;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-08-07;CE-Weeds Occupied Property;6.0;07-007;38127.0;35.2181987;-90.01302762;2022-02-23;N;35.2181987, -90.01302762;Frayser
5461446;2021-10-06;070004  00003;07000400000030;1343 ASHVILLE RD;1343 Ashville Dr, Memphis, Tennessee, 38127;high grass and weed occupied;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-10-20;CE-Weeds Occupied Property;7.0;07-007;38127.0;35.21886578;-90.01918975;2022-02-23;N;35.21886578, -90.01918975;Frayser
5774090;2022-07-01;093417 S00028;0934170S000280;5572 CREPE MYRTLE DR;5572 Crepe Myrtle Dr, Memphis, Tennessee, 38115;SQT203- YARD VIOLATION;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-07-19;CE-Junky Yard;203.0;03-004;38115.0;35.04693619;-89.87779296;2023-01-19;N;35.04693619, -89.87779296;Hickory Hill
5498194;2021-11-12;072023  00009;07202300000090;1870 WHITNEY AVE;1870 Whitney Ave, Memphis, Tennessee, 38127;Backyard near rear property line  inoperable vehicles on the grass & junk /;Inspection-Junky Yard;Closed;CO;Closed, Other;2022-03-09;CE-Junky Yard;13.0;07-007;38127.0;35.20832481;-90.00133332;2022-02-23;N;35.20832481, -90.00133332;Frayser
4960412;2020-12-02;075027  00022C;0750270000022C;530 GILLEAS RD;530 Gilleas Rd, Memphis, Tennessee, 38109;TIRES AND DEBRIS ON VACANT LOT;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-02-03;CE-Junky Yard;154.0;06-003;38109.0;35.0619117;-90.08173244;2022-02-23;N;35.0619117, -90.08173244;Pisgah Heights
5623916;2022-03-24;076039  00013;07603900000130;4263 WINDWARD DR;4263 Windward Dr, Memphis, Tennessee, 38109;Occupied: Stacks of wood & bricks in the back yard;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-04-12;CE-Junky Yard;169.0;06-005;38109.0;35.03230903;-90.05214791;2022-05-12;N;35.03230903, -90.05214791;Raines
5445374;2021-09-22;074021  00041;07402100000410;4792 CHUCK AVE;4792 Chuck Ave, Memphis, Tennessee, 38118;junky yard;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-10-11;CE-Junky Yard;200.0;04-005;38118.0;35.05680409;-89.9038613;2024-02-03;N;35.05680409, -89.9038613;Parkway Village
4654332;2020-05-18;075171  00014;07517100000140;4829 MANSON RD;4829 Manson Rd, Memphis, Tennessee, 38109;Lot zoned vacant but being used -- Vacant lot S of 4821 Manson Rd;Inspection-Vacant Violation;Closed;CO;Closed, Other;2021-03-17;CE-Vacant Lot Code Violation;173.0;06-002;38109.0;35.01685882;-90.08874004;2022-02-23;N;35.01685882, -90.08874004;Goodman
5775926;2022-07-05;063030  00034;06303000000340;4682 MARCEL AVE;4682 Marcel Ave, Memphis, Tennessee, 38122;CE-Junky Yard;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-07-26;CE-Junky Yard;48.0;05-005;38122.0;35.15446135;-89.90473025;2022-08-09;N;35.15446135, -89.90473025;Berclair
5773328;2022-07-01;093417 I00019;0934170I000190;5727 MYERS RD;5725 Myers Rd, Memphis, Tennessee, 38115;SQ203 - Junky Backyard;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-07-15;CE-Junky Yard;203.0;03-004;38115.0;35.04500162;-89.87256819;2023-01-19;N;35.04500162, -89.87256819;Hickory Hill
5446828;2021-09-23;041009  00013;04100900000130;2036 AMITY RD;2036 Amity Ave, Memphis, Tennessee, 38108;junky yard;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-01-27;CE-Junky Yard;39.0;07-005;38108.0;35.17861972;-89.98909208;2022-11-01;N;35.17861972, -89.98909208;North Memphis
5331770;2021-07-05;047082  00013;04708200000130;2737 DUNN AVE;2737 Dunn Ave, Memphis, Tennessee, 38114;Backyard junk near rear property line;Inspection-Junky Yard;Closed;BACK TO MCSC;Back To MCSC;2021-07-13;CE-Junky Yard;143.0;04-007;38114.0;35.09088672;-89.97176607;2022-02-23;;35.09088672, -89.97176607;Bellevue
5448140;2021-09-24;090033  00008;09003300000080;4019 TESSLAND RD;4019 Tessland Rd, Memphis, Tennessee, 38128;HIGH GRASS;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-10-07;CE-Weeds Occupied Property;15.0;01-001;38128.0;35.23770597;-89.92953427;2022-02-23;N;35.23770597, -89.92953427;Egypt
5774134;2022-07-01;063055  00002;06305500000020;4781 BOWEN AVE;4781 Bowen Ave, Memphis, Tennessee, 38122;CE-Junky Yard;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-07-26;CE-Junky Yard;48.0;05-005;38122.0;35.15138202;-89.9014017;2022-12-28;N;35.15138202, -89.9014017;Berclair
5317230;2021-06-23;054041  00036;05404100000360;543 W FOY CIR;543 W Foy Cir, Memphis, Tennessee, 38122;lots of trash in side yard between driveway and house.  This is on the south side of the house;Inspection-Junky Yard;Closed;NJ;Case not justified;2021-07-21;CE-Junky Yard;69.0;05-004;38122.0;35.14623644;-89.91534283;2022-02-23;;35.14623644, -89.91534283;Berclair
5760368;2022-06-23;073053  00051;07305300000510;2976 S GOODLETT ST;2976 S Goodlett St, Memphis, Tennessee, 38118;COURT DATE 12/08/2022 @ 1:30PM. junk piled in backyard , causing rodents;Inspection-Junky Yard;Closed;DISM;Case dismissed         Need further discussion;2022-09-08;CE-Junky Yard;193.0;04-005;38118.0;35.06765068;-89.92097521;2023-01-19;N;35.06765068, -89.92097521;Parkway Village
