parid,parid_key,property_address,image_available,capture_date,lat,lng,image_url,downloaded_at,status_code
042037  00202,04203700002020,"2264 Shasta Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.16897988,-89.98180214,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.16919276686147,-89.98174083082834&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:27:27,OK
042030  00038,04203000000380,"2358 Marble Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.17114997,-89.97864496,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17132998812131,-89.97860720779849&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:27:28,OK
041004  00015,04100400000150,"1992 Nedra Ave, Memphis, Tennessee, 38108",TRUE,2015-04,35.17922801,-89.9906727,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.179378194076776,-89.9906707437329&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:27:28,OK
042004  00019,04200400000190,"1571 Maplewood St, Memphis, Tennessee, 38108",TRUE,2025-03,35.17915966,-89.97879218,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17912966190653,-89.9790826286373&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:27:28,OK
042030  00031,04203000000310,"2328 Marble Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.1711763,-89.97954412,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17139555423981,-89.97955787091684&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:27:29,OK
042006  00049,04200600000490,"Harrison St, Memphis, Tennessee, 38108",TRUE,2025-03,35.18029323,-89.97758689,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.1803157914115,-89.97725104131588&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:27:29,OK
042061  00028,04206100000280,"2494 Chelsea Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.17457693,-89.97387823,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17484720313707,-89.9738864129269&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:27:30,OK
042010  00022,04201000000220,"1484 Maplewood St, Memphis, Tennessee, 38108",TRUE,2025-03,35.17674651,-89.97888116,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.176744619004225,-89.97855297309962&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:27:30,OK
042037  00055,04203700000550,"2357 Dexter Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.16817625,-89.97877922,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.167962898930405,-89.9787597254676&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:27:31,OK
042005  00004,04200500000040,"1633 Harrison St, Memphis, Tennessee, 38108",TRUE,2025-03,35.18100193,-89.97786331,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.18075593540206,-89.9779033914527&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:27:31,OK
042013  00037,04201300000370,"1423 Boxwood St, Memphis, Tennessee, 38108",TRUE,2025-03,35.17510826,-89.98148239,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17511520848011,-89.98175645912643&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:27:32,OK
041052  00029,04105200000290,"2177 Shannon Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.18063248,-89.98413776,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.18062155279577,-89.98429997385081&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:27:32,OK
042068  00065,04206800000650,"Hanwood Ave, Memphis, Tennessee, 38108",TRUE,2013-08,35.18190863,-89.9736981,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.18224457982724,-89.97370717684811&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:27:32,OK
041052  00149,04105200001490,"2177 Lyon Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.17825385,-89.98422417,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17822459213856,-89.98437977923962&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:27:33,OK
042058  00007,04205800000070,"1329 Bryan St, Memphis, Tennessee, 38108",TRUE,2025-03,35.17227707,-89.97430633,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.1723300080994,-89.9746265873395&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:27:33,OK
041060  00003,04106000000030,"1715 Harrison St, Memphis, Tennessee, 38108",TRUE,2025-03,35.18312048,-89.97750602,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.18306939838362,-89.9778425160525&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:27:34,OK
042006  00045,04200600000450,"1598 Harrison St, Memphis, Tennessee, 38108",TRUE,2025-03,35.1798312,-89.97760112,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.179822273673274,-89.97726978085696&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:27:34,OK
042025  00006,04202500000060,"2343 Golden Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.17300406,-89.97904767,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17276706159212,-89.97904255988718&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:27:34,OK
041058  00014,04105800000140,"2204 Shannon Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.18083631,-89.98346399,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.18105605940868,-89.98342089787344&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:27:35,OK
042013  00019,04201300000190,"1495 Boxwood St, Memphis, Tennessee, 38108",TRUE,2022-01,35.17704884,-89.98140751,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17709238921453,-89.9816800051274&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:27:35,OK
041063  00010,04106300000100,"Blue Rd, Memphis, Tennessee, 38108",TRUE,2025-03,35.18457405,-89.97663407,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.18432380373947,-89.97647957731203&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:27:36,OK
042034  00057,04203400000570,"2360 Hunter Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.16960421,-89.97863799,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.16980827547984,-89.97858057836653&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:27:36,OK
042023  00013,04202300000130,"2431 Hubbard Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.17369501,-89.97601172,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17347239214106,-89.97605035382081&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:27:36,OK
041003  00016,04100300000160,"1584 Short St, Memphis, Tennessee, 38108",TRUE,2025-03,35.17981406,-89.99236938,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.1798243083376,-89.99208392672186&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:27:37,OK
042001  00010,04200100000100,"1597 Boxwood St, Memphis, Tennessee, 38108",TRUE,2025-03,35.17995492,-89.9815288,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.1798356706695,-89.98157624588846&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:27:37,OK
042004  00002,04200400000020,"Maplewood St, Memphis, Tennessee, 38108",TRUE,2025-03,35.181019,-89.97905585,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.18092489306438,-89.97905745817197&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:27:38,OK
041001  00097,04100100000970,"1994 Chelsea Ave, Memphis, Tennessee, 38108",TRUE,2023-01,35.17370306,-89.99069732,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17366336049609,-89.99080421434243&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:27:38,OK
041052  00008,04105200000080,"2108 Shannon Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.18088971,-89.98657073,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.18110398620064,-89.98661163885927&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:27:39,OK
042023  00004,04202300000040,"2395 Hubbard Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.17373644,-89.97723977,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.173514064318816,-89.97725871186096&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:27:39,OK
042013  00018,04201300000180,"1497 Boxwood St, Memphis, Tennessee, 38108",TRUE,2022-01,35.1772406,-89.98140068,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17720224653487,-89.98167662492672&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:27:39,OK
042012  00040,04201200000400,"1492 Boxwood St, Memphis, Tennessee, 38108",TRUE,2022-01,35.17704884,-89.98140751,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17702177122216,-89.98104720280197&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:27:40,OK
041043  00007,04104300000070,"1359 Austin St, Memphis, Tennessee, 38108",TRUE,2022-01,35.17349587,-89.98566968,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17354560195839,-89.98595806773105&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:27:40,OK
042018  00031,04201800000310,"2399 Chelsea Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.17451671,-89.97683747,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17429118692773,-89.97682704429147&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:27:41,OK
042034  00039C,0420340000039C,"2430 Hunter Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.16953353,-89.97616165,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.16974247667575,-89.97610601186013&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:27:41,OK
042023  00022,04202300000220,"Golden Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.17292218,-89.976313,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17314485479413,-89.97632344051904&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:27:41,OK
042026  00012,04202600000120,"2311 Golden Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.17276485,-89.97984737,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.172800579121,-89.98010674355343&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:27:42,OK
041046  00026,04104600000260,"1426 Austin St, Memphis, Tennessee, 38108",TRUE,2025-03,35.1754473,-89.98549793,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.175406614476266,-89.9851609277135&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:27:42,OK
042056  00015,04205600000150,"1349 Standridge St, Memphis, Tennessee, 38108",TRUE,2025-03,35.17280179,-89.97193772,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17280451427891,-89.97226648011704&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:27:43,OK
042049  00027,04204900000270,"2506 Winnona Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.16653818,-89.97371476,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.166772954303006,-89.97371889954229&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:27:43,OK
041039  00034,04103900000340,"2146 Hunter Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.17012003,-89.9857079,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.170339767221435,-89.9857136284481&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:27:44,OK
042037  00132,04203700001320,"2413 Vandale Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.16740136,-89.97682693,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.167194443827746,-89.97678195918219&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:27:44,OK
042010  00015,04201000000150,"2364 Peres Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.17601899,-89.97814985,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17626826996956,-89.97822573598589&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:27:44,OK
042026  00008,04202600000080,"2295 Golden Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.17305297,-89.98060577,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.1728175244144,-89.98064611998777&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:27:45,OK
042035  00028,04203500000280,"2395 Hunter Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.16956943,-89.97740984,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.16935408033241,-89.97739298366531&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:27:45,OK
042027  00010,04202700000100,"1341 Boxwood St, Memphis, Tennessee, 38108",TRUE,2025-03,35.17295005,-89.98173281,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17296632525796,-89.98199135507545&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:27:46,OK
041001  00101,04100100001010,"1962 Chelsea Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.17331101,-89.99149821,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.173640600937446,-89.99152247571563&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:27:46,OK
042028  00023,04202800000230,"1328 Springdale St, Memphis, Tennessee, 38108",TRUE,2025-03,35.17257842,-89.9835951,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17256412649933,-89.98328109887348&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:27:47,OK
042049  00019,04204900000190,"2527 Vandale Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.16707174,-89.97281248,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.16711369452889,-89.9730138036653&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:27:47,OK
042037  00211,04203700002110,"1122 Springdale St, Memphis, Tennessee, 38108",TRUE,2025-03,35.16725654,-89.98342996,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.16697876841457,-89.9834699317807&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:27:47,OK
042037  00064,04203700000640,"2391 Dexter Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.16814155,-89.97753648,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.16793488293318,-89.97755599605902&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:27:48,OK
042004  00042,04200400000420,"1582 N Trezevant St, Memphis, Tennessee, 38108",TRUE,2013-08,35.17949494,-89.97972308,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.179474197686076,-89.97947909133842&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:27:48,OK
042014  00009,04201400000090,"1437 Maplewood St, Memphis, Tennessee, 38108",TRUE,2025-03,35.17559733,-89.9793658,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17545155681166,-89.9792426711196&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:27:49,OK
041007  00038,04100700000380,"1616 Davis St, Memphis, Tennessee, 38108",TRUE,2025-03,35.18071383,-89.98846652,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.18071627928749,-89.98818339781407&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:27:49,OK
042051  00003,04205100000030,"2473 Shasta Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.16902418,-89.97478505,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.168777891616536,-89.97476640051481&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:27:50,OK
041006  00003,04100600000030,"1641 Davis St, Memphis, Tennessee, 38108",TRUE,2025-03,35.18134858,-89.98845008,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.18138469214325,-89.98873356735473&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:27:50,OK
042031  00015,04203100000150,"2344 Eldridge Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.17039432,-89.97902161,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.170612380740586,-89.97906550916369&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:27:51,OK
042007  00039,04200700000390,"1586 Oakwood St, Memphis, Tennessee, 38108",TRUE,2025-03,35.1794509,-89.97645531,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.179477590859996,-89.97610778468727&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:27:51,OK
042061  00035,04206100000350,"1452 Bryan St, Memphis, Tennessee, 38108",TRUE,2025-03,35.17573199,-89.9741905,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17572240389486,-89.97385019431742&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:27:51,OK
042037  00085,04203700000850,"2420 Vandale Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.16739528,-89.97660517,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.167603908751666,-89.9766369478978&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:27:52,OK
041014  00054,04101400000540,"1472 May St, Memphis, Tennessee, 38108",TRUE,2025-03,35.17679752,-89.99004466,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.1767489249342,-89.98970002656422&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:27:52,OK
041045  00017,04104500000170,"1392 Tunica St, Memphis, Tennessee, 38108",TRUE,2025-03,35.17448454,-89.98665557,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17444641896547,-89.9863146205548&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:27:53,OK
042034  00078,04203400000780,"2414 Hunter Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.1695495,-89.97671623,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.169758486392844,-89.97670793467725&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:27:53,OK
042006  00021,04200600000210,"1563 Oakwood St, Memphis, Tennessee, 38108",TRUE,2025-03,35.17890095,-89.97647325,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17886941568977,-89.9767998529398&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:27:53,OK
041066  00003,04106600000030,"1830 N Hollywood St, Memphis, Tennessee, 38108",TRUE,2025-03,35.18600282,-89.97644641,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.18587981351626,-89.9762580845548&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:27:54,OK
041002  00006,04100200000060,"1583 Short St, Memphis, Tennessee, 38108",TRUE,2025-03,35.17981406,-89.99236938,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.179840909965684,-89.99264202613917&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:27:54,OK
042017  00024C,0420170000024C,"1472 Oakwood St, Memphis, Tennessee, 38108",TRUE,2025-03,35.17664689,-89.97631457,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17641905961176,-89.97623643916987&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:27:55,OK
042006  00016,04200600000160,"1585 Oakwood St, Memphis, Tennessee, 38108",TRUE,2025-03,35.1794509,-89.97645531,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17941857088516,-89.97678121470744&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:27:55,OK
041040  00011,04104000000110,"2155 Marble Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.1717268,-89.98531316,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17149926804748,-89.98529459098937&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:27:55,OK
041034  00031,04103400000310,"2178 Brown Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.16650196,-89.9846755,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.16669501449713,-89.984715926774&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:27:56,OK
042060  00022,04206000000220,"N Hollywood St, Memphis, Tennessee, 38108",TRUE,2025-03,35.17545012,-89.97542031,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17543474903471,-89.97503110458814&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:27:56,OK
041001  00051,04100100000510,"1825 Nedra Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.17928226,-89.99280418,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.179049091793026,-89.99286268284506&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:27:57,OK
