service_request_number;reported_date;parcel_id;parid_key;location;standardized_address;service_request_summary;category;service_request_status;resolution_code;definition;follow_up_date;service_request_type;target_block;area;postal_code;lat;lon;last_edited_date;vacant;geopoint;neighborhood
5724018;2022-05-31;075052  00017;07505200000170;360 JENSON RD;360 Jenson Rd, Memphis, Tennessee, 38109;HIGH GRASS AND JUNKY YARD;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-07-28;CE-Weeds Occupied Property;155.0;06-003;38109.0;35.05792398;-90.07610999;2022-09-11;N;35.05792398, -90.07610999;Unknown
5820982;2022-07-23;053036  00022;05303600000220;3822 BURR RD;3822 Burr Rd, Memphis, Tennessee, 38108;COURT DATE 6/21/2023 @ 9AM. VIOLATION FOR JUNKY YARD AND PARKING ON THE GRASS/ INOPERABLE VEHICLES;Inspection-Junky Yard;Pending Litigation;CTCNT;Court case continued;2023-05-24;CE-Junky Yard;43.0;07-006;38108.0;35.17677827;-89.93225896;2024-04-02;N;35.17677827, -89.93225896;Unknown
5609352;2022-03-15;045110  00067;04511000000670;669 LAGRANGE PARK COVE;669 Lagrange Park Cv, Memphis, Tennessee, 38111;Weeds Occupied House;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-04-12;CE-Weeds Occupied Property;104.0;05-003;38111.0;35.1133845;-89.95169852;2022-04-07;N;35.1133845, -89.95169852;Unknown
5313124;2021-06-21;088036  00003;08803600000030;4220 WALES;4220 Wales Ave, Memphis, Tennessee, 38128;Backyard junk- Behind the house. Debris can't be seen from the street;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-07-24;CE-Junky Yard;45.0;01-002;38128.0;35.1854002;-89.92022488;2024-02-03;N;35.1854002, -89.92022488;Wells
5761424;2022-06-24;087053 A00059;0870530A000590;3106 RALEIGH RIDGE COVE;3106 Raleigh Ridge Cv, Memphis, Tennessee, 38128;Weeds Occupied House;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-07-11;CE-Weeds Occupied Property;24.0;01-002;38128.0;35.21016448;-89.8954529;2022-08-27;N;35.21016448, -89.8954529;Unknown
5747126;2022-06-15;076143 A00098;0761430A000980;460 BRAYCLIFF AVE;460 Braycliff Ave, Memphis, Tennessee, 38109;occupied property with high grass.;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-09-20;CE-Weeds Occupied Property;176.0;06-005;38109.0;35.00429558;-90.04866293;2022-09-20;N;35.00429558, -90.04866293;Unknown
4782884;2020-08-05;047079  00028;04707900000280;2758 BROWNING AVE;2758 Browning Ave, Memphis, Tennessee, 38114;Occupied property with Weeds and High Grass.;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-01-15;CE-Weeds Occupied Property;;04-007;38114.0;35.09332192;-89.97097159;2022-02-23;N;35.09332192, -89.97097159;Bellevue
4654874;2020-05-18;044136  00026;04413600000260;3838 FORREST AVE;3838 Forrest Ave, Memphis, Tennessee, 38122;Weeds Occupied Property;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-03-08;CE-Weeds Occupied Property;67.0;05-004;38122.0;35.1473327;-89.93305664;2022-02-23;N;35.1473327, -89.93305664;Unknown
5635520;2022-04-04;069004  00044;06900400000440;861 PAR DR;861 Par Ave, Memphis, Tennessee, 38127;Backyard near rear property linejunk;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-06-24;CE-Junky Yard;8.0;07-002;38127.0;35.22081691;-90.03558053;2022-07-28;N;35.22081691, -90.03558053;Unknown
5455302;2021-09-30;090011  00087;09001100000870;3231 KEYSTONE AVE;3231 Keystone Ave, Memphis, Tennessee, 38128;PARKING ON THE GRASS;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-12-19;CE-Junky Yard;14.0;01-001;38128.0;35.24165044;-89.95603441;2022-02-23;N;35.24165044, -89.95603441;Unknown
5332938;2021-07-06;056012  00006;05601200000060;5001 NEW HAVEN AVE;5001 Newhaven Ave, Memphis, Tennessee, 38117;These overgrown bushes along Mendenhall and part of the lot at 5001 Newhaven force walkers to get out into busy Mendenhall.;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-08-23;CE-Weeds Occupied Property;74.0;05-005;38117.0;35.12136765;-89.89536873;2022-02-23;N;35.12136765, -89.89536873;Unknown
5778664;2022-07-06;050015  00039;05001500000390;2136 RILE ST;2136 Rile St, Memphis, Tennessee, 38109;COURT DATE 8/31/2022 @ 9:00AM. JUNKY YARD, INDOOR FURNISHINGS;Inspection-Junky Yard;Closed;DISM;Case dismissed         Need further discussion;2022-08-24;CE-Junky Yard;129.0;06-004;38109.0;35.08935688;-90.07517136;2022-07-30;N;35.08935688, -90.07517136;Unknown
5745728;2022-06-14;045119  00027;04511900000270;3412 SPOTTSWOOD AVE;3412 Spottswood Ave, Memphis, Tennessee, 38111;OCCUPIED HOUSE HIGH WEEDS AND TRASH BACKYARD;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-08-16;CE-Weeds Occupied Property;104.0;05-003;38111.0;35.11346589;-89.94839706;2023-03-20;N;35.11346589, -89.94839706;Buntyn
6131286;2023-03-28;089005  00019;08900500000190;1565 LIGHTWOOD COVE;1565 Lightwood Cv, Memphis, Tennessee, 38134;COURT DATE 6/2/2023 @ 9:00AM. This property has become a junkyard.  There is things stored on roof of patio. On roof of storage building there are windows and doors leaning alongside house.  Too numerous to mention.;Inspection-Junky Yard;Closed;DISM;Case dismissed         Need further discussion;2023-04-25;CE-Junky Yard;229.0;02-001;38134.0;35.16753406;-89.85087116;2024-03-13;N;35.16753406, -89.85087116;Unknown
5221232;2021-04-22;073056  00006;07305600000060;2971 CHERRY RD;2971 Cherry Rd, Memphis, Tennessee, 38118;high grass and weeds;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-07-10;CE-Weeds Occupied Property;193.0;04-005;38118.0;35.06775736;-89.91835329;2022-02-23;N;35.06775736, -89.91835329;Parkway Village
5745538;2022-06-14;077042  00051;07704200000510;733 CRESCENT AVE;733 Crescent Ave, Memphis, Tennessee, 38116;CE-Weeds Occupied Property;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-08-08;CE-Weeds Occupied Property;167.0;06-005;38116.0;35.02920281;-90.03938613;2022-07-18;N;35.02920281, -90.03938613;Whitehaven
5120978;2021-03-27;055026  00004;05502600000040;4143 HILLDALE AVE;4143 Hilldale Ave, Memphis, Tennessee, 38117;derelict property, massive yard mess, trash, eyesore;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-04-27;CE-Junky Yard;;05-004;38117.0;35.14256105;-89.92340882;2022-02-23;N;35.14256105, -89.92340882;Unknown
5329382;2021-07-01;001098  00003;00109800000030;609 BETHEL AVE;609 Bethel Ave, Memphis, Tennessee, 38107;behind  this property its alley way that needs to be cut;Weeds;Closed;BACK TO MCSC;Back To MCSC;2021-07-08;CE-Weeds Occupied Property;32.0;07-003;38107.0;35.16203062;-90.03766519;2022-02-23;N;35.16203062, -90.03766519;Harbor Town
5324222;2021-06-28;090017  00021;09001700000210;4322 MERLCREST COVE;4322 Merlcrest Cv, Memphis, Tennessee, 38128;occ house high grass and weeds;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-07-21;CE-Weeds Occupied Property;14.0;01-001;38128.0;35.2437731;-89.94922192;2022-02-23;N;35.2437731, -89.94922192;Unknown
5256348;2021-05-13;089025  00066;08902500000660;2218 MORNING VISTA DR;2218 Morning Vista Dr, Memphis, Tennessee, 38134;junky yard trash and debris in front yard;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-07-15;CE-Junky Yard;28.0;01-003;38134.0;35.18592681;-89.8399356;2022-02-23;N;35.18592681, -89.8399356;Unknown
5471690;2021-10-14;042018  00019;04201800000190;2424 HUBBARD AVE;2424 Hubbard Ave, Memphis, Tennessee, 38108;Backyard  junk towards the end of the rear property line under the trees;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-01-25;CE-Junky Yard;40.0;07-005;38108.0;35.17394254;-89.97630443;2023-06-20;N;35.17394254, -89.97630443;Hollywood
5411896;2021-08-28;081054  00084;08105400000840;6928 STORNAWAY DR;6928 Stornaway Dr, Memphis, Tennessee, 38119;Weeds Occupied House;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-12-20;CE-Weeds Occupied Property;214.0;02-002;38119.0;35.07755679;-89.83228179;2022-02-23;N;35.07755679, -89.83228179;Unknown
6143958;2023-04-10;047063  00007;04706300000070;1509 HUGENOT ST;1509 Hugenot St, Memphis, Tennessee, 38114;Empty lot next to 1509, has numerous of cars and trees on the lot & a lot of debri 901-650-8829;Weeds;Closed;CVOAR;Incompliance Violation order to move auto - Auto removed;2023-08-29;CE-Weeds Occupied Property;115.0;04-003;38114.0;35.10410377;-89.97710333;2023-08-29;N;35.10410377, -89.97710333;Orange Mound
5293422;2021-06-07;095317 F00028;0953170F000280;7164 PLUMORCHID COVE;7164 Plum Orchid Cv, Memphis, Tennessee, 38133;Rear property line Their vegetation, weeds, trees, underbrush  & overgrowth are  intrudinig the backyard of their neighbor;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-07-15;CE-Weeds Occupied Property;231.0;01-003;38133.0;35.18685465;-89.82511699;2022-02-23;N;35.18685465, -89.82511699;Unknown
5122430;2021-03-28;082039  00026;08203900000260;4500 DOUBLE TREE ST;4500 Double Tree Rd, Memphis, Tennessee, 38109;Weeds Occupied House;Weeds;Closed;BACK TO MCSC;Back To MCSC;2021-04-05;CE-Weeds Occupied Property;171.0;06-002;38109.0;35.02578418;-90.10310656;2022-02-23;N;35.02578418, -90.10310656;Westwood
5761254;2022-06-23;077083 C00007;0770830C000070;5310 DUELLING OAKS DR;5310 Duelling Oaks, Memphis, Tennessee, 38116;ENTIRE PROPERTY NEEDS CUTTING;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-07-08;CE-Weeds Occupied Property;178.0;03-001;38116.0;35.00355381;-90.03320548;2023-01-19;N;35.00355381, -90.03320548;Scaife
5678686;2022-04-30;031096  00017;03109600000170;1916 KENDALE AVE;1916 Kendale Ave, Memphis, Tennessee, 38114;Weeds Occupied House;Weeds;In Progress;VONP;No progress on V.O.;2022-10-10;CE-Weeds Occupied Property;100.0;04-006;38114.0;35.1116217;-89.99857365;2023-05-15;N;35.1116217, -89.99857365;Unknown
5062424;2021-02-09;073088  00120;07308800001200;3751 S PRESCOTT RD;3751 Prescott Rd, Memphis, Tennessee, 38118;APPLICANCES , TREE LOGS, INOPERABLE VEHICLE, JUNKY YARD;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-04-14;CE-Junky Yard;190.0;03-002;38118.0;35.04622693;-89.94407404;2022-02-23;N;35.04622693, -89.94407404;Unknown
5775666;2022-07-05;063026  00008;06302600000080;4693 TUTWILER AVE;4693 Tutwiler Ave, Memphis, Tennessee, 38122;CE-Weeds Occupied Property;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-07-26;CE-Weeds Occupied Property;48.0;05-005;38122.0;35.15018587;-89.90433773;2022-08-31;N;35.15018587, -89.90433773;Berclair
5303742;2021-06-14;076068  00040;07606800000400;4454 TULANE RD;4454 Tulane Rd, Memphis, Tennessee, 38109;OCCUPIED PROPERTY W/HIGH GRASS AND WEEDS;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-07-06;CE-Weeds Occupied Property;168.0;06-005;38109.0;35.02720994;-90.04332372;2022-02-23;N;35.02720994, -90.04332372;Whitehaven
5431534;2021-09-13;077029  00014;07702900000140;4074 MICHAEL RD;4074 Michael Rd, Memphis, Tennessee, 38116;AC UNITS IN FRT YARD;Inspection-Junky Yard;Resolved;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-10-15;CE-Junky Yard;166.0;06-005;38116.0;35.03748821;-90.0315433;2022-10-24;N;35.03748821, -90.0315433;Whitehaven
5444638;2021-09-22;043010  00018;04301000000180;1443 ORIOLE ST;1443 Oriole St, Memphis, Tennessee, 38108;VIOLATION FOR SEVERAL INOPERABLE VEHICLES;Inspection-Junky Yard;Closed;CVOID;Closed Void;2021-10-06;CE-Junky Yard;42.0;07-006;38108.0;35.17185432;-89.95879762;2023-09-13;N;35.17185432, -89.95879762;Unknown
5663878;2022-04-25;043074  00008;04307400000080;3545 KALLAHER AVE;3545 Kallaher Ave, Memphis, Tennessee, 38122;COURT DATE 1/18/2023 @ 9:00AM. CE-Junky Yard;Inspection-Junky Yard;Closed;DISM;Case dismissed         Need further discussion;2022-12-14;CE-Junky Yard;46.0;05-004;38122.0;35.16835851;-89.94234091;2022-10-24;N;35.16835851, -89.94234091;Unknown
5936702;2022-10-14;076054  00008;07605400000080;4375 ALICE DR;4375 Alice Dr, Memphis, Tennessee, 38109;COURT DATE 5/17/2023 @ 9:00AM. junky yard;Inspection-Junky Yard;Closed;DISM;Case dismissed         Need further discussion;2023-04-19;CE-Junky Yard;168.0;06-005;38109.0;35.02928187;-90.04647738;2023-04-18;Y;35.02928187, -90.04647738;Raines
5445240;2021-09-22;067010  00011;06701000000110;5108 DEE RD;5108 Dee Rd, Memphis, Tennessee, 38117;2 huge tree limbs have been in front yard for awhileHouse is occupied;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-10-08;CE-Junky Yard;109.0;05-005;38117.0;35.10034416;-89.89164899;2022-02-23;N;35.10034416, -89.89164899;Brookfield
5520302;2021-12-09;067059  00004;06705900000040;5205 WELCHSHIRE AVE;5205 Welchshire Ave, Memphis, Tennessee, 38117;Backyard near near property line- inoperable vehicles parked on the grass ( south side);Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-01-31;CE-Junky Yard;109.0;05-005;38117.0;35.10295632;-89.88842927;2022-02-23;N;35.10295632, -89.88842927;Brookfield
5394380;2021-08-17;074001  00104;07400100001040;4814 JUDY LYNN AVE;4814 Judy Lynn Ave, Memphis, Tennessee, 38118;junky yard;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-10-19;CE-Junky Yard;194.0;04-005;38118.0;35.07201841;-89.90285712;2023-01-19;N;35.07201841, -89.90285712;Parkway Village
5221178;2021-04-22;073059  00020;07305900000200;4368 ALOHA AVE;4368 Aloha Ave, Memphis, Tennessee, 38118;Junky yard and debris.;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-07-10;CE-Junky Yard;193.0;04-005;38118.0;35.065664;-89.91779424;2022-02-23;N;35.065664, -89.91779424;Parkway Village
5370602;2021-07-30;045019  00006;04501900000060;333 HODGES ST;333 Hodges St, Memphis, Tennessee, 38111;Occupied home, overgrown grass and weeds front and back;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-10-16;CE-Weeds Occupied Property;80.0;05-003;38111.0;35.12304416;-89.9727727;2024-02-03;N;35.12304416, -89.9727727;Buntyn
5426974;2021-09-09;090002  00352;09000200003520;3242 EGYPT CENTRAL RD;3242 Egypt Central Rd, Memphis, Tennessee, 38128;occupied property - high grass front and back yard;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-11-20;CE-Weeds Occupied Property;14.0;01-001;38128.0;35.24777229;-89.95565737;2022-02-23;N;35.24777229, -89.95565737;Unknown
5315390;2021-06-22;090017  00051;09001700000510;3424 GLADSTONE COVE;3424 Gladstone Cv, Memphis, Tennessee, 38128;JUNKY YARD FRONT AND BACK;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-07-15;CE-Junky Yard;14.0;01-001;38128.0;35.24216511;-89.9493268;2022-02-23;N;35.24216511, -89.9493268;Unknown
5325856;2021-06-29;078026  00002;07802600000020;4045 CECIL DR;4045 Cecil Dr, Memphis, Tennessee, 38116;HIGH GRASS AND WEEDS AT OCCUPIED HOUSE;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-07-14;CE-Weeds Occupied Property;186.0;03-001;38116.0;35.03824296;-89.99403645;2022-02-23;N;35.03824296, -89.99403645;Unknown
5436606;2021-09-16;089029  00018;08902900000180;;2142 Ptarmigan Trl, Memphis, Tennessee, 38134;high grass and weeds occupied;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-11-19;CE-Weeds Occupied Property;28.0;01-003;38134.0;35.18394494;-89.84106489;2022-02-23;N;35.18394494, -89.84106489;Unknown
5136876;2021-04-01;079024  00002;07902400000020;2011 FINLEY RD;2011 Finley Rd, Memphis, Tennessee, 38116;high grass and weeds;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-04-22;CE-Weeds Occupied Property;185.0;03-001;38116.0;35.02986231;-89.99687461;2022-02-23;N;35.02986231, -89.99687461;Unknown
5081388;2021-03-03;077072  00037;07707200000370;1064 PALMER RD;1064 Palmer Rd, Memphis, Tennessee, 38116;junky yard;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-04-13;CE-Junky Yard;177.0;03-001;38116.0;35.01309375;-90.02836715;2022-02-23;N;35.01309375, -90.02836715;Unknown
5246678;2021-05-07;053010  00029;05301000000290;1422 WRENWOOD ST;1422 Wrenwood St, Memphis, Tennessee, 38122;Weeds Occupied House;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-07-22;CE-Weeds Occupied Property;43.0;05-004;38122.0;35.17073812;-89.9320942;2022-02-23;N;35.17073812, -89.9320942;Unknown
5422710;2021-09-07;058102  00041;05810200000410;4116 NEW WILLOW AVE;4116 New Willow Rd, Memphis, Tennessee, 38111;OPERATING BUSINESS IN RESIDENTIAL AREA...WASHERS/MOWERS IN FRONT YARD;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-10-06;CE-Junky Yard;152.0;04-005;38111.0;35.08679944;-89.92483424;2023-01-19;N;35.08679944, -89.92483424;Unknown
5448456;2021-09-24;086011  00008;08601100000080;4233 GENYTH AVE;4233 Genyth Ave, Memphis, Tennessee, 38128;HIGH GRASS;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-10-07;CE-Weeds Occupied Property;17.0;01-002;38128.0;35.23037353;-89.92226787;2022-02-23;N;35.23037353, -89.92226787;Egypt
5772290;2022-07-01;086014  00014;08601400000140;4446 YALE RD;4446 Yale Rd, Memphis, Tennessee, 38128;Weeds Occupied House;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-07-15;CE-Weeds Occupied Property;18.0;01-002;38128.0;35.2220703;-89.91512238;2022-12-09;N;35.2220703, -89.91512238;Raleigh
6109504;2023-03-14;074101 A00060;0741010A000600;3821 CASTLEMAN ST;3821 Castleman St, Memphis, Tennessee, 38118;Dense high grass, weeds, rubbish and debris in backyard.;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2023-06-01;CE-Weeds Occupied Property;202.0;03-003;38118.0;35.04437912;-89.89283294;2023-06-06;N;35.04437912, -89.89283294;Unknown
5333586;2021-07-06;048005  00029;04800500000290;1468 S MONTGOMERY ST;1468 S Montgomery St, Memphis, Tennessee, 38106;occ house  high grass and weeds;Weeds;Closed;BACK TO MCSC;Back To MCSC;2021-07-13;CE-Weeds Occupied Property;117.0;04-002;38106.0;35.1064246;-90.01941024;2022-02-23;N;35.1064246, -90.01941024;South Memphis
5316356;2021-06-22;042057  00013;04205700000130;1314 BRYAN ST;1314 Bryan St, Memphis, Tennessee, 38108;VOYC- PROPERTY HAS SEVERAL MOTORS IN THE DRIVEWAY CAR PARTS AND DEBRIS SCATTERED AROUND THE PROPERTY. FOLLOW-UP 7.8.21.;Inspection-Junky Yard;Closed;CO;Closed, Other;2021-07-08;CE-Junky Yard;40.0;07-005;38108.0;35.17186763;-89.97397471;2022-02-23;N;35.17186763, -89.97397471;Hollywood
5436592;2021-09-16;089029  00024;08902900000240;;2188 Ptarmigan Trl, Memphis, Tennessee, 38134;high grass and weeds occupied;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-11-19;CE-Weeds Occupied Property;28.0;01-003;38134.0;35.18514362;-89.84097672;2022-02-23;N;35.18514362, -89.84097672;Unknown
5112242;2021-03-23;053021  00004;05302100000040;3969 KINGSBURY RD;3969 S Kingsbury Rd, Memphis, Tennessee, 38122;PARKING ON GRASS;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-04-26;CE-Junky Yard;46.0;05-004;38122.0;35.16600058;-89.92841054;2022-02-23;N;35.16600058, -89.92841054;Unknown
5470850;2021-10-14;060015  00006;06001500000060;1274 NEWARK AVE;1274 Newark Ave, Memphis, Tennessee, 38106;COURT DATE 4/13/2022@ 9:00AM. JUNKY YARD TRASH IS EVERYWHERE IN THE FRONT AND BACKYARD;Inspection-Junky Yard;Closed;DISM;Case dismissed         Need further discussion;2022-03-09;CE-Junky Yard;135.0;06-003;38106.0;35.08229769;-90.02046298;2022-06-27;N;35.08229769, -90.02046298;Unknown
